Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,83.06999969482422,83.3499984741211,81.01000213623047,81.19999694824219,53.51211929321289,1483400
2010-01-05,81.22000122070312,81.41999816894531,79.76000213623047,80.58999633789062,53.110111236572266,1341000
2010-01-06,80.33999633789062,81.33000183105469,79.4800033569336,79.83000183105469,52.60926818847656,1359000
2010-01-07,79.44000244140625,80.86000061035156,78.83999633789062,79.98999786376953,52.71470260620117,1755800
2010-01-08,79.54000091552734,79.95999908447266,77.94000244140625,79.38999938964844,52.31929397583008,1199900
2010-01-11,80.2699966430664,81.75,79.80999755859375,80.4800033569336,53.03762435913086,1304400
2010-01-12,79.88999938964844,80.61000061035156,78.16000366210938,78.58999633789062,51.792083740234375,1088900
2010-01-13,79.08000183105469,80.58000183105469,78.63999938964844,80.41999816894531,52.99809265136719,1135200
2010-01-14,80.05000305175781,80.79000091552734,79.55999755859375,79.94000244140625,52.6817626953125,898800
2010-01-15,79.58999633789062,80.16999816894531,79.05999755859375,79.43000030517578,52.34564971923828,1079200
2010-01-19,79.08000183105469,81.06999969482422,79.08000183105469,80.88999938964844,53.30783462524414,1034300
2010-01-20,79.77999877929688,79.77999877929688,77.91999816894531,79.08000183105469,52.11501693725586,1318300
2010-01-21,79.2300033569336,79.55000305175781,77.01000213623047,77.30000305175781,50.94196701049805,1579300
2010-01-22,77.8499984741211,77.8499984741211,75.2699966430664,75.44000244140625,49.71617889404297,1831000
2010-01-25,76.55000305175781,76.75,74.47000122070312,76.58000183105469,50.46745681762695,1972300
2010-01-26,76.02999877929688,77.5999984741211,75.44999694824219,76.93000030517578,50.69810104370117,1689800
2010-01-27,76.77999877929688,77.6500015258789,75.47000122070312,77.3499984741211,50.97489929199219,1333100
2010-01-28,77.93000030517578,77.93000030517578,76.43000030517578,76.97000122070312,50.724483489990234,1123100
2010-01-29,77.26000213623047,78.7300033569336,76.2699966430664,76.61000061035156,50.48723602294922,1461800
2010-02-01,77.12000274658203,78.38999938964844,76.91000366210938,78.05000305175781,51.43622589111328,1064900
2010-02-02,78.18000030517578,79.9000015258789,77.23999786376953,79.58000183105469,52.44453048706055,1294800
2010-02-03,79.0,79.16999816894531,77.33000183105469,77.83000183105469,51.291236877441406,1269100
2010-02-04,74.2699966430664,76.33999633789062,72.9000015258789,74.12999725341797,48.85289001464844,3741800
2010-02-05,74.06999969482422,75.77999877929688,73.7300033569336,75.58999633789062,49.81504440307617,2272200
2010-02-08,75.72000122070312,75.9000015258789,73.69000244140625,73.7699966430664,48.615623474121094,1381600
2010-02-09,74.54000091552734,74.55999755859375,72.55999755859375,73.5199966430664,48.45086669921875,1335400
2010-02-10,73.2699966430664,74.19000244140625,71.75,73.20999908447266,48.24657440185547,931400
2010-02-11,73.08999633789062,74.26000213623047,72.4000015258789,74.19999694824219,48.898990631103516,767000
2010-02-12,73.55000305175781,75.83000183105469,73.1500015258789,75.48999786376953,49.749149322509766,1258500
2010-02-16,76.1500015258789,77.83000183105469,75.87999725341797,77.69000244140625,51.1989860534668,1082700
2010-02-17,77.94000244140625,78.43000030517578,77.37999725341797,78.04000091552734,51.42963790893555,977800
2010-02-18,77.58000183105469,79.66999816894531,77.27999877929688,79.4000015258789,52.32588195800781,1071700
2010-02-19,78.66999816894531,79.48999786376953,77.94999694824219,78.81999969482422,51.94364929199219,1263700
2010-02-22,79.01000213623047,80.37999725341797,78.73999786376953,80.0,52.721309661865234,969100
2010-02-23,79.51000213623047,80.44000244140625,79.16000366210938,79.94000244140625,52.6817626953125,1145200
2010-02-24,80.2699966430664,80.77999877929688,79.6500015258789,80.7699966430664,53.22876739501953,920600
2010-02-25,79.70999908447266,81.27999877929688,79.16000366210938,81.19000244140625,53.505523681640625,594100
2010-02-26,81.69999694824219,82.33999633789062,80.91000366210938,81.41999816894531,53.65709686279297,1117000
2010-03-01,81.4000015258789,81.83999633789062,80.8499984741211,81.26000213623047,53.551658630371094,910400
2010-03-02,81.72000122070312,81.87000274658203,80.8499984741211,81.27999877929688,53.56483459472656,685900
2010-03-03,81.12000274658203,81.37999725341797,80.19000244140625,80.43000030517578,53.00468444824219,715400
2010-03-04,80.52999877929688,81.0,80.13999938964844,80.8499984741211,53.28145217895508,643000
2010-03-05,81.29000091552734,83.45999908447266,80.9000015258789,83.19999694824219,54.830162048339844,1003700
2010-03-08,83.11000061035156,84.61000061035156,82.94999694824219,84.37999725341797,55.6077880859375,787900
2010-03-09,83.81999969482422,85.66000366210938,83.63999938964844,84.55000305175781,55.71982955932617,1249600
2010-03-10,84.80000305175781,85.2699966430664,84.11000061035156,84.9800033569336,56.00320053100586,784200
2010-03-11,84.76000213623047,85.62999725341797,84.12999725341797,85.5199966430664,56.359073638916016,827400
2010-03-12,85.7699966430664,86.54000091552734,85.25,86.23999786376953,56.833553314208984,1523700
2010-03-15,86.20999908447266,86.73999786376953,85.01000213623047,86.0999984741211,56.74129867553711,857300
2010-03-16,86.62000274658203,88.20999908447266,86.13999938964844,88.04000091552734,58.019779205322266,946600
2010-03-17,88.20999908447266,89.80000305175781,88.04000091552734,89.51000213623047,58.988555908203125,977100
2010-03-18,88.70999908447266,89.48999786376953,88.16999816894531,88.55999755859375,58.36246871948242,1180300
2010-03-19,87.97000122070312,88.91999816894531,87.5,87.97000122070312,57.973655700683594,1318400
2010-03-22,87.47000122070312,88.31999969482422,87.12999725341797,88.05000305175781,58.02637481689453,946400
2010-03-23,88.05000305175781,88.05000305175781,86.62999725341797,87.5999984741211,57.72980499267578,729600
2010-03-24,87.41999816894531,89.31999969482422,87.19999694824219,88.12999725341797,58.079097747802734,912900
2010-03-25,88.30999755859375,89.80000305175781,88.29000091552734,88.37000274658203,58.23727035522461,919200
2010-03-26,88.73999786376953,88.91999816894531,87.2300033569336,87.77999877929688,57.848453521728516,1355200
2010-03-29,87.0199966430664,87.19999694824219,86.12999725341797,86.86000061035156,57.8304557800293,958800
